Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Vegetable Fried Rice,"Chicken Curry, Devilled Fish, Ginger Chicken, Vegetable Cutlets, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Devilled Fish, Ginger Chicken, Vegetable Cutlets, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Carrot,  Potatoes,  leeks,  Jackfruit","500.0, 100.0, 100.0, 75.0, 15.0, 72.5, 200.0, 20.0, 200.0, 40.0, 20.0, 1.0, 150.0, 155.0, 30.0, 70.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLK012, SLK002,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Parippu, Wambatu Moju, Devilled Chicken, Cashew Curry, Ginger Chicken","Vegetable Fried Rice with Parippu, Wambatu Moju, Devilled Chicken, Cashew Curry, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken,  Chili,  Curry leaves, salt, Onion, Cashew,  Chillies,  Ginger","500.0, 100.0, 120.0, 77.0, 15.0, 12.5, 150.0, 25.0, 1.0, 80.0, 40.0, 19.0, 150.0, 30.0, 15.0, 0.75, 40.0, 75.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLD017, SLD084, SLH006, SLI004,  SLI005, SLK002, SLK012"
Vegetable Fried Rice,"Chicken Curry, Devilled Fish, Ginger Chicken, Fish Cutlets, potatoe cheese Balls","Vegetable Fried Rice with Chicken Curry, Devilled Fish, Ginger Chicken, Fish Cutlets, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies,  Potatoes, cheese,  pepper","500.0, 100.0, 100.0, 75.0, 15.0, 72.5, 200.0, 40.0, 200.0, 40.0, 20.0, 1.0, 150.0, 175.0, 90.0, 10.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLK012, SLK002, SLF034,  SLB006,  SLK002, SLG002,  SLK018"
Chicken Biryani,"Chicken Curry, Chickpea Salad, Devilled Beef","Chicken Biryani with Chicken Curry, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 7.5, 120.0, 10.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Chicken Biryani,"Devilled Fish, Ginger Chicken, Chickpea Salad","Chicken Biryani with Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 9.0, 7.5, 150.0, 30.0, 15.0, 0.75, 40.0, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002, SLI013, SLB002, SLD021"
Chicken Biryani,"Devilled Fish, Devilled Beef, Ginger Chicken","Chicken Biryani with Devilled Fish, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies, Chicken,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.5, 150.0, 30.0, 15.0, 0.75, 40.0, 160.0, 60.0, 5.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLH016, SLJ002, SLK002, SLK012"
Chicken Biryani,"Chicken Curry, Chicken Curry, Chickpea Salad","Chicken Biryani with Chicken Curry, Chicken Curry, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 65.0, 9.0, 17.5, 200.0, 5.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Beef","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 65.0, 9.0, 17.5, 200.0, 5.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Beef, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Beef,  Oil,  chillies,  Ginger,  Chillies","300.0, 150.0, 60.0, 45.0, 9.0, 12.5, 120.0, 10.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLH016, SLJ002, SLK002, SLK012"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","300.0, 150.0, 60.0, 45.0, 9.0, 37.5, 120.0, 100.0, 20.0, 10.0, 0.5, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Fish, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","300.0, 150.0, 60.0, 45.0, 9.0, 27.5, 120.0, 10.0, 100.0, 20.0, 10.0, 0.5, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Chickpea Salad, Ginger Chicken","Chicken Biryani with Chicken Curry, Chickpea Salad, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","300.0, 150.0, 60.0, 45.0, 9.0, 37.5, 120.0, 10.0, 120.0, 60.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","300.0, 150.0, 60.0, 45.0, 9.0, 37.5, 120.0, 100.0, 20.0, 10.0, 0.5, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Devilled Beef","Chicken Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 65.0, 160.0, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002, SLH016, SLJ002"
Chicken Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken, Ginger Chicken","Chicken Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 12.0, 60.0, 350.0, 70.0, 35.0, 1.75, 60.0, 150.0, 75.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Ginger Chicken","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 90.0, 12.0, 45.0, 280.0, 10.0, 100.0, 20.0, 10.0, 0.5, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002"
Chicken Biryani,"Ginger Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Chicken Biryani with Ginger Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 15.0, 250.0, 125.0, 30.0, 180.0, 90.0, 60.0, 160.0, 60.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Chicken Biryani,"Devilled Chicken, Ginger Chicken, Chickpea Salad, Devilled Beef","Chicken Biryani with Devilled Chicken, Ginger Chicken, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 70.0, 200.0, 40.0, 20.0, 1.0, 150.0, 75.0, 20.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Chicken Biryani,"Devilled Fish, Ginger Chicken, Chickpea Salad, Devilled Beef","Chicken Biryani with Devilled Fish, Ginger Chicken, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 10.0, 200.0, 40.0, 20.0, 1.0, 60.0, 150.0, 75.0, 20.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Chickpea Salad","Chicken Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 25.0, 160.0, 250.0, 50.0, 25.0, 1.25, 40.0, 20.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Chicken Biryani with Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 10.0, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 55.0, 160.0, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 45.0, 160.0, 250.0, 50.0, 25.0, 1.25, 40.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002"
Vegetable Biryani,"Chicken Curry, Ginger Chicken, Devilled Beef","Vegetable Biryani with Chicken Curry, Ginger Chicken, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 17.799999999999997, 120.0, 100.0, 50.0, 10.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLH016, SLJ002"
Vegetable Biryani,"Devilled Fish, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 150.0, 30.0, 15.0, 0.75, 40.0, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 45.0, 9.0, 17.799999999999997, 120.0, 100.0, 20.0, 10.0, 0.5, 20.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Fish, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 7.800000000000001, 120.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Devilled Fish, Ginger Chicken, Ginger Chicken","Vegetable Biryani with Devilled Fish, Ginger Chicken, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chicken,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 150.0, 30.0, 15.0, 0.75, 50.0, 150.0, 75.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLH006, SLK012, SLK002"
Vegetable Biryani,"Ginger Chicken, Chickpea Salad, Ginger Chicken","Vegetable Biryani with Ginger Chicken, Chickpea Salad, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 9.0, 37.8, 200.0, 100.0, 20.0, 120.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Fish","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish","300.0, 150.0, 60.0, 45.0, 9.0, 17.799999999999997, 120.0, 150.0, 30.0, 15.0, 0.75, 20.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006"
Vegetable Biryani,"Devilled Chicken, Chickpea Salad, Devilled Beef","Vegetable Biryani with Devilled Chicken, Chickpea Salad, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLD021, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Chickpea Salad, Devilled Beef, Ginger Chicken","Vegetable Biryani with Chickpea Salad, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies, Chicken,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 180.0, 90.0, 60.0, 160.0, 60.0, 5.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLI013, SLD021, SLH016, SLJ002, SLK002, SLH006, SLK012"
Vegetable Biryani,"Chicken Curry, Ginger Chicken, Devilled Beef","Vegetable Biryani with Chicken Curry, Ginger Chicken, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 17.799999999999997, 120.0, 100.0, 50.0, 10.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 25.4, 160.0, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLD021, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 50.400000000000006, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken, Devilled Beef","Vegetable Biryani with Chicken Curry, Chicken Curry, Devilled Chicken, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 90.0, 12.0, 35.4, 280.0, 100.0, 20.0, 10.0, 0.5, 20.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 75.4, 160.0, 150.0, 30.0, 15.0, 0.75, 150.0, 75.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
Vegetable Biryani,"Ginger Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Vegetable Biryani with Ginger Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 15.4, 250.0, 125.0, 30.0, 180.0, 90.0, 60.0, 160.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Devilled Beef, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Fish, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 15.4, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 40.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLH016, SLJ002, SLK002, SLK012"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 65.4, 160.0, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Beef, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 30.4, 160.0, 150.0, 30.0, 15.0, 0.75, 40.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002, SLK012"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 25.4, 160.0, 250.0, 50.0, 25.0, 1.25, 40.0, 20.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken, Devilled Beef","Vegetable Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 50.400000000000006, 350.0, 70.0, 35.0, 1.75, 60.0, 100.0, 50.0, 10.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLK012, SLK002, SLH016, SLJ002"
Fish Biryani,"Ginger Chicken, Chickpea Salad, Devilled Beef","Fish Biryani with Ginger Chicken, Chickpea Salad, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 150.0, 75.0, 30.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Fish Biryani,"Chicken Curry, Chickpea Salad, Ginger Chicken","Fish Biryani with Chicken Curry, Chickpea Salad, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 24.0, 8.100000000000001, 170.0, 30.0, 120.0, 60.0, 60.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021, SLK012, SLK002"
Fish Biryani,"Devilled Chicken, Ginger Chicken, Ginger Chicken","Fish Biryani with Devilled Chicken, Ginger Chicken, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 300.0, 30.0, 15.0, 0.75, 60.0, 75.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
