Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Chicken Biryani,"Chicken Curry, Chickpea Salad, Devilled Beef, Ginger Chicken","Chicken Biryani with Chicken Curry, Chickpea Salad, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 40.0, 12.0, 210.0, 40.0, 180.0, 90.0, 90.0, 160.0, 60.0, 10.0, 25.0, 10.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLI005, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002, SLK012"
Chicken Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Chicken Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 40.0, 12.0, 260.0, 40.0, 150.0, 15.0, 15.0, 60.0, 50.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLI005, SLF006, SLK002, SLK012, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Ginger Chicken","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 55.0, 12.0, 330.0, 70.0, 100.0, 10.0, 10.0, 40.0, 25.0, 10.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLI005, SLF006, SLK002, SLK012"
Chicken Biryani,"Devilled Fish, Ginger Chicken, Chickpea Salad, Devilled Beef","Chicken Biryani with Devilled Fish, Ginger Chicken, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, Onion, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 200.0, 20.0, 20.0, 80.0, 150.0, 75.0, 30.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLF006, SLK002, SLK012, SLI013, SLB002, SLD021, SLH016, SLJ002"
Chicken Biryani,"Devilled Chicken, Devilled Fish, Chickpea Salad, Ginger Chicken","Chicken Biryani with Devilled Chicken, Devilled Fish, Chickpea Salad, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Fish, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 12.0, 250.0, 35.0, 55.0, 140.0, 150.0, 120.0, 60.0, 60.0, 25.0, 10.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLK002, SLF006, SLI013, SLB002, SLD021, SLK012"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken, Ginger Chicken","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Chicken, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 55.0, 12.0, 430.0, 70.0, 10.0, 20.0, 40.0, 25.0, 10.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLI005, SLK002, SLK012"
Chicken Biryani,"Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Chicken Biryani with Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 40.0, 12.0, 160.0, 40.0, 150.0, 15.0, 15.0, 60.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLI005, SLF006, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Chicken Biryani,"Devilled Chicken, Devilled Fish, Devilled Beef, Ginger Chicken","Chicken Biryani with Devilled Chicken, Devilled Fish, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Fish, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 12.0, 250.0, 35.0, 55.0, 140.0, 150.0, 160.0, 60.0, 10.0, 25.0, 10.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLK002, SLF006, SLH016, SLJ002, SLK012"
Chicken Biryani,"Devilled Fish, Ginger Chicken, Chickpea Salad, Ginger Chicken","Chicken Biryani with Devilled Fish, Ginger Chicken, Chickpea Salad, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, Onion, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 20.0, 12.0, 200.0, 20.0, 20.0, 80.0, 200.0, 100.0, 40.0, 120.0, 60.0, 60.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLF006, SLK002, SLK012, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish,  Ginger,  Chillies","400.0, 200.0, 80.0, 40.0, 12.0, 360.0, 40.0, 25.0, 40.0, 100.0, 100.0, 25.0, 10.0","SLA008, SLH006, SLD060, SLK006, SLK009, SLI005, SLK002, SLF006, SLK012"
Vegetable Biryani,"Devilled Fish, Ginger Chicken, Ginger Chicken","Vegetable Biryani with Devilled Fish, Ginger Chicken, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, Onion, Chicken,  Ginger,  Chillies","300.0, 60.0, 60.0, 30.0, 9.0, 7.800000000000001, 150.0, 15.0, 15.0, 60.0, 150.0, 75.0, 30.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLF006, SLK002, SLH006, SLK012"
Vegetable Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken","Vegetable Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Fish,  Ginger,  Chillies","300.0, 60.0, 60.0, 30.0, 9.0, 7.800000000000001, 200.0, 25.0, 40.0, 100.0, 100.0, 25.0, 10.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLK002, SLF006, SLK012"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Chickpea Salad","Vegetable Biryani with Chicken Curry, Chicken Curry, Chickpea Salad","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage","300.0, 60.0, 60.0, 30.0, 34.0, 7.800000000000001, 200.0, 50.0, 60.0, 30.0, 30.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLI013, SLD021"
Vegetable Biryani,"Devilled Chicken, Chickpea Salad, Devilled Beef","Vegetable Biryani with Devilled Chicken, Chickpea Salad, Devilled Beef","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 60.0, 60.0, 30.0, 9.0, 7.800000000000001, 150.0, 15.0, 30.0, 60.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLK002, SLI013, SLD021, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Beef","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Beef,  Oil,  chillies","300.0, 60.0, 60.0, 30.0, 24.0, 7.800000000000001, 220.0, 30.0, 10.0, 20.0, 40.0, 80.0, 30.0, 5.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK002, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Fish, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion,  Ginger,  Chillies","300.0, 60.0, 60.0, 30.0, 24.0, 7.800000000000001, 170.0, 30.0, 100.0, 10.0, 10.0, 40.0, 25.0, 10.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLF006, SLK002, SLK012"
Vegetable Biryani,"Devilled Chicken, Chickpea Salad, Ginger Chicken","Vegetable Biryani with Devilled Chicken, Chickpea Salad, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","300.0, 60.0, 60.0, 30.0, 9.0, 7.800000000000001, 200.0, 15.0, 30.0, 60.0, 120.0, 60.0, 60.0, 25.0, 10.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLK002, SLI013, SLD021, SLK012"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Devilled Fish","Vegetable Biryani with Chicken Curry, Chicken Curry, Devilled Fish","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion","300.0, 60.0, 60.0, 30.0, 34.0, 7.800000000000001, 200.0, 50.0, 50.0, 5.0, 5.0, 20.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLF006, SLK002"
Vegetable Biryani,"Devilled Chicken, Ginger Chicken, Devilled Beef","Vegetable Biryani with Devilled Chicken, Ginger Chicken, Devilled Beef","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 60.0, 60.0, 30.0, 9.0, 7.800000000000001, 250.0, 15.0, 30.0, 60.0, 50.0, 20.0, 80.0, 30.0, 5.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLK002, SLK012, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Fish","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish","300.0, 60.0, 60.0, 30.0, 24.0, 7.800000000000001, 220.0, 30.0, 15.0, 25.0, 60.0, 50.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK002, SLF006"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion,  Ginger,  Chillies","400.0, 80.0, 80.0, 40.0, 32.0, 10.4, 460.0, 40.0, 15.0, 30.0, 60.0, 75.0, 30.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK002, SLK012"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Chicken Curry, Devilled Chicken, Chickpea Salad","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage","400.0, 80.0, 80.0, 40.0, 47.0, 10.4, 380.0, 70.0, 10.0, 20.0, 40.0, 60.0, 30.0, 30.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish,  Ginger,  Chillies","400.0, 80.0, 80.0, 40.0, 32.0, 10.4, 360.0, 40.0, 25.0, 40.0, 100.0, 100.0, 25.0, 10.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK002, SLF006, SLK012"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Chickpea Salad, Devilled Beef","Vegetable Biryani with Chicken Curry, Chicken Curry, Chickpea Salad, Devilled Beef","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 80.0, 80.0, 40.0, 47.0, 10.4, 280.0, 70.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLI013, SLD021, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 80.0, 80.0, 40.0, 32.0, 10.4, 410.0, 40.0, 15.0, 30.0, 60.0, 50.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK002, SLK012, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Ginger Chicken, Ginger Chicken","Vegetable Biryani with Chicken Curry, Chicken Curry, Ginger Chicken, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies","400.0, 80.0, 80.0, 40.0, 47.0, 10.4, 430.0, 70.0, 75.0, 30.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK012, SLK002"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Devilled Beef","Vegetable Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Devilled Beef","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion, Beef,  Oil,  chillies","400.0, 80.0, 80.0, 40.0, 47.0, 10.4, 280.0, 70.0, 100.0, 10.0, 10.0, 40.0, 80.0, 30.0, 5.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLF006, SLK002, SLH016, SLJ002"
Vegetable Biryani,"Devilled Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Vegetable Biryani with Devilled Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 80.0, 80.0, 40.0, 12.0, 10.4, 250.0, 20.0, 40.0, 80.0, 180.0, 90.0, 90.0, 160.0, 60.0, 10.0, 25.0, 10.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLK002, SLI013, SLD021, SLH016, SLJ002, SLK012"
Vegetable Biryani,"Chicken Curry, Ginger Chicken, Chickpea Salad, Ginger Chicken","Vegetable Biryani with Chicken Curry, Ginger Chicken, Chickpea Salad, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 80.0, 80.0, 40.0, 32.0, 10.4, 360.0, 40.0, 100.0, 40.0, 120.0, 60.0, 60.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Devilled Beef, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Fish, Devilled Beef, Ginger Chicken","Rice,  carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 80.0, 80.0, 40.0, 32.0, 10.4, 210.0, 40.0, 150.0, 15.0, 15.0, 60.0, 160.0, 60.0, 10.0, 25.0, 10.0","SLA008, SLB002,  SLD055, SLD060, , SLK006, SLK009, SLH006, SLI005, SLF006, SLK002, SLH016, SLJ002, SLK012"
Fish Biryani,"Devilled Chicken, Devilled Beef, Ginger Chicken","Fish Biryani with Devilled Chicken, Devilled Beef, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Beef,  Oil,  chillies,  Ginger","300.0, 150.0, 60.0, 15.0, 9.0, 150.0, 40.0, 30.0, 60.0, 160.0, 60.0, 10.0, 50.0, 10.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLK002, SLH016, SLJ002, SLK012"
Fish Biryani,"Chicken Curry, Ginger Chicken, Ginger Chicken","Fish Biryani with Chicken Curry, Ginger Chicken, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 109.0, 120.0, 105.0, 15.0, 30.0, 50.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK012, SLK002"
Fish Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken","Fish Biryani with Chicken Curry, Chicken Curry, Devilled Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves","300.0, 150.0, 60.0, 15.0, 139.0, 120.0, 55.0, 25.0, 10.0, 20.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002"
Fish Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish","Fish Biryani with Chicken Curry, Devilled Chicken, Devilled Fish","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish","300.0, 150.0, 60.0, 15.0, 109.0, 120.0, 40.0, 15.0, 25.0, 60.0, 50.0, 5.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002"
Fish Biryani,"Chicken Curry, Ginger Chicken, Ginger Chicken","Fish Biryani with Chicken Curry, Ginger Chicken, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 109.0, 120.0, 105.0, 15.0, 30.0, 50.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK012, SLK002"
Fish Biryani,"Devilled Fish, Chickpea Salad, Ginger Chicken","Fish Biryani with Devilled Fish, Chickpea Salad, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage, Chicken,  Ginger","300.0, 150.0, 60.0, 15.0, 9.0, 150.0, 15.0, 15.0, 60.0, 120.0, 60.0, 60.0, 50.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLK002, SLI013, SLB002, SLD021, SLH006, SLK012"
Fish Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad","Fish Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot","300.0, 150.0, 60.0, 15.0, 109.0, 120.0, 40.0, 15.0, 20.0, 40.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLI013, SLB002, SLD021"
Fish Biryani,"Devilled Chicken, Ginger Chicken, Chickpea Salad","Fish Biryani with Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Chickpeas,  Carrot","300.0, 150.0, 60.0, 15.0, 9.0, 150.0, 65.0, 30.0, 60.0, 100.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLK002, SLK012, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Chickpea Salad, Devilled Beef","Fish Biryani with Chicken Curry, Chickpea Salad, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage, Beef,  Oil","300.0, 150.0, 60.0, 15.0, 129.0, 120.0, 30.0, 15.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Fish Biryani,"Chicken Curry, Devilled Beef, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Beef, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Beef,  Oil,  chillies,  Ginger","300.0, 150.0, 60.0, 15.0, 169.0, 120.0, 55.0, 15.0, 60.0, 10.0, 50.0, 10.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLH016, SLJ002, SLK002, SLK012"
Fish Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Fish Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Chickpeas,  Carrot","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 90.0, 20.0, 15.0, 15.0, 60.0, 100.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLK012, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Chickpeas,  Carrot,  Cabbage,  Ginger","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 80.0, 20.0, 30.0, 60.0, 120.0, 60.0, 60.0, 50.0, 10.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLI013, SLB002, SLD021, SLK012"
Fish Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish,  Ginger","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 80.0, 20.0, 40.0, 100.0, 150.0, 10.0, 10.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLK012"
Fish Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Fish Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Chickpeas,  Carrot","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 105.0, 20.0, 30.0, 60.0, 100.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLK012, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Ginger Chicken, Chickpea Salad, Devilled Beef","Fish Biryani with Chicken Curry, Ginger Chicken, Chickpea Salad, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 115.0, 20.0, 30.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK012, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Fish Biryani,"Devilled Chicken, Ginger Chicken, Devilled Beef, Ginger Chicken","Fish Biryani with Devilled Chicken, Ginger Chicken, Devilled Beef, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 200.0, 120.0, 40.0, 80.0, 150.0, 40.0, 160.0, 60.0, 10.0, 50.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLK002, SLK012, SLH016, SLJ002"
Fish Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken, Devilled Beef","Fish Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Fish,  Ginger,  Chillies, Beef,  Oil","400.0, 200.0, 80.0, 20.0, 12.0, 200.0, 70.0, 55.0, 140.0, 250.0, 15.0, 20.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLK002, SLK012, SLH016, SLJ002"
Fish Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 130.0, 20.0, 30.0, 60.0, 100.0, 30.0, 50.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLK012"
Fish Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Devilled Beef","Fish Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion,  Ginger,  Chillies, Beef,  Oil","400.0, 200.0, 80.0, 20.0, 162.0, 160.0, 105.0, 20.0, 30.0, 60.0, 100.0, 20.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLK012, SLH016, SLJ002"
