Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids,Energy(Kcal),Protein(g),Total fat(g),Carbohydrates(g),Total Dietary Fibre(g),Vitamin A(µg),Vitamin D(µg),Viatmin K(µg),Vitamin E(mg),Calcium(mg),Phosphorus(mg),Magnesium(mg),Sodium(mg),Potassium(mg),Saturated Fatty Acids(mg),Monounsaturated Fatty Acids(mg),Polyunsaturated Fatty Acids(mg),Free sugar(g),Starch(g)
Vegetable Fried Rice,"Devilled Chicken, Ala Badun, Fish Cutlets, Vegetable Cutlets","Vegetable Fried Rice with Devilled Chicken, Ala Badun, Fish Cutlets, Vegetable Cutlets","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Potato,  Oil, chilli, Fish,  Potatoes,  Chillies, Carrot","400.0, 80.0, 80.0, 110.0, 12.0, 10.0, 200.0, 20.0, 40.0, 80.0, 120.0, 30.0, 15.0, 60.0, 140.0, 30.0, 30.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLK002, SLB006, SLJ002, SLF034,  SLB006,  SLK002",8240.0,302.44,539.68,504.9600000000001,335.88,10922.08,543.92,2706.5599999999995,30.2,6364.92,4509.24,3129.68,1052.7200000000003,18300.0,19580.32,52083.0,21028.24,35.72,414.47999999999996
Vegetable Fried Rice,"Chicken Curry, Parippu, Vegetable Cutlets, potatoe cheese Balls","Vegetable Fried Rice with Chicken Curry, Parippu, Vegetable Cutlets, potatoe cheese Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder, Carrot,  Potatoes,  Chillies, cheese,  pepper","400.0, 80.0, 80.0, 20.0, 32.0, 10.0, 160.0, 70.0, 30.0, 15.0, 60.0, 140.0, 20.0, 30.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLC009, SLK019,  SLB006,  SLK002, SLG002,  SLK018",8724.0,445.47999999999996,511.2,917.0,503.6,11544.52,597.68,2681.56,56.68000000000001,9384.16,8638.04,4303.32,6110.4,28892.0,191007.28,65152.12,29687.16,68.92,708.16
Vegetable Fried Rice,"Chicken Curry, Parippu, Devilled Chicken, Devilled Fish","Vegetable Fried Rice with Chicken Curry, Parippu, Devilled Chicken, Devilled Fish","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder,  Chili,  Curry leaves, Onion, Fish","400.0, 80.0, 80.0, 20.0, 32.0, 10.0, 260.0, 70.0, 30.0, 15.0, 15.0, 25.0, 60.0, 50.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLC009, SLK019, SLK002, SLF006",7360.0,375.59999999999997,401.16,891.32,520.5600000000001,10905.16,614.8399999999999,2774.68,57.64000000000001,6893.16,6653.36,4450.96,906.1600000000001,30408.0,191527.28,65296.68,31455.16,72.92,715.8399999999999
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Ala Badun, Tapioca Chips","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Ala Badun, Tapioca Chips","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Potato,  Oil, chilli, Tapioca,  Salt,  chillies","400.0, 80.0, 80.0, 95.0, 32.0, 10.0, 160.0, 40.0, 60.0, 1.5, 15.0, 80.0, 40.0, 10.0, 50.0, 10.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLD019, SLI017, , SLD082, SLB006, SLJ002, SLB011,  SLJ002,  SLK002",9276.0,265.12,778.8399999999999,619.8800000000001,422.48,10827.76,532.24,3177.7599999999998,45.440000000000005,6434.32,4608.0,3402.6,855.4800000000001,21108.0,185127.44,63535.560000000005,22410.72,74.16000000000001,474.28
Vegetable Fried Rice,"Parippu, Wambatu Moju, Cashew Curry, Green Pea Curry","Vegetable Fried Rice with Parippu, Wambatu Moju, Cashew Curry, Green Pea Curry","Rice, carrot, leeks, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Cashew,  Chillies, Green pea","400.0, 80.0, 80.0, 35.0, 12.0, 10.0, 40.0, 115.0, 20.0, 60.0, 1.5, 15.0, 100.0, 30.0, 50.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLC009, SLI005, SLK019, SLD019, SLI017, , SLD082, SLI004,  SLI005, SLK002, SLC007",10412.0,455.28,550.76,1207.96,628.6400000000001,11071.64,649.36,3261.12,65.44,7473.56,9643.84,6169.760000000001,916.88,38208.0,220588.44,174385.04,62947.16,95.91999999999999,982.7199999999998
Vegetable Fried Rice,"Wambatu Moju, Devilled Fish, Ala Badun, Green Pea Curry","Vegetable Fried Rice with Wambatu Moju, Devilled Fish, Ala Badun, Green Pea Curry","Rice, carrot, leeks, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, Onion, Potato,  Oil, chilli, Green pea,  Coconut milk,  Chillies","400.0, 80.0, 80.0, 100.0, 12.0, 10.0, 80.0, 2.0, 20.0, 150.0, 15.0, 15.0, 60.0, 80.0, 20.0, 10.0, 50.0, 25.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLD019, SLI017, , SLD082, SLF006, SLK002, SLB006, SLJ002, SLC007,  SLI005",8556.0,236.72000000000003,495.12,721.0400000000001,427.0,11030.88,563.32,3181.1199999999994,25.12,6635.8,4507.719999999999,3636.92,684.4000000000001,22244.0,11213.479999999998,45151.36000000001,21128.24,46.2,600.92
Vegetable Fried Rice,"Chicken Curry, Cashew Curry, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Cashew Curry, potatoe cheese Balls, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Cashew,  Chillies, cheese,  Potatoes,  pepper, Carrot,  leeks,  Jackfruit","400.0, 80.0, 80.0, 20.0, 32.0, 10.0, 160.0, 115.0, 150.0, 30.0, 60.0, 120.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLI004,  SLI005, SLK002, SLG002,  SLB006,  SLK018,  SLD055,  SLD049",8800.0,406.28,671.64,627.64,408.52,11656.4,558.28,2712.0,50.64000000000001,8996.08,8609.36,4320.44,6012.92,20016.0,214955.04,176060.68,51607.16,72.6,449.4
Vegetable Fried Rice,"Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish,  Ginger,  Chillies, Carrot,  leeks,  Jackfruit","500.0, 100.0, 100.0, 25.0, 40.0, 12.5, 500.0, 50.0, 35.0, 55.0, 140.0, 150.0, 50.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLF006, SLK012,  SLD055,  SLD049,  SLB006,  SLK018",6480.0,327.8999999999999,476.45000000000005,647.6499999999999,512.4499999999999,13655.599999999999,699.1500000000001,3522.4500000000003,57.3,7963.55,5528.349999999999,4340.2,1010.1,23800.0,231548.8,79526.4,29583.95,81.64999999999999,480.35
Vegetable Fried Rice,"Chicken Curry, Devilled Chicken, Tapioca Chips, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Chicken Curry, Devilled Chicken, Tapioca Chips, Vegetable Balls, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Tapioca,  Oil,  Salt,  chillies, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","500.0, 100.0, 100.0, 25.0, 40.0, 12.5, 410.0, 50.0, 20.0, 40.0, 80.0, 150.0, 60.0, 30.0, 30.0, 60.0, 100.0, 20.0, 50.0, 25.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLB011,  SLJ002,  SLK002,  SLD055,  SLD049,  SLB006,  SLK018, SLK012",6870.0,332.49999999999994,477.40000000000003,735.5499999999998,536.1999999999999,13655.599999999999,699.8000000000001,3522.4500000000003,58.15,8062.45,5752.849999999999,4458.849999999999,1063.8500000000001,25180.0,231841.25,79575.79999999999,30002.05,92.6,556.5500000000001
Vegetable Fried Rice,"Parippu, Chicken Curry, Green Pea Curry, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Parippu, Chicken Curry, Green Pea Curry, Vegetable Balls, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Chicken, Green pea,  Chillies, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","500.0, 100.0, 100.0, 25.0, 35.0, 12.5, 50.0, 165.0, 25.0, 170.0, 150.0, 30.0, 60.0, 100.0, 20.0, 50.0, 25.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLC009, SLI005, SLK019, SLH006, SLC007,  SLI005, SLK002,  SLD055,  SLD049,  SLB006,  SLK018, SLK012",10930.0,590.4999999999999,510.15,1394.1499999999999,760.1,13804.049999999997,806.8000000000001,3670.65,75.60000000000001,9214.7,10238.349999999999,6593.349999999999,1253.7,45650.0,241829.1,82084.84999999999,44248.95,100.85000000000001,1138.85
Vegetable Fried Rice,"Chicken Curry, Parippu, Devilled Fish, Fish Cutlets, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Parippu, Devilled Fish, Fish Cutlets, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder, Fish,  Chili,  Curry leaves, Onion,  Potatoes,  Chillies, Carrot,  leeks,  Jackfruit","500.0, 100.0, 100.0, 25.0, 40.0, 12.5, 200.0, 90.0, 40.0, 20.0, 210.0, 15.0, 15.0, 60.0, 100.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLC009, SLK019, SLF006, SLK002, SLF034,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018",9720.0,558.9,518.35,1114.1499999999999,650.7,13703.549999999997,768.5500000000001,3472.85,80.39999999999999,8833.35,9371.7,5718.15,1561.8,39605.0,247929.09999999998,85740.84999999999,41868.95,91.14999999999999,894.8
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Cashew Curry, Fish Cutlets, Tapioca Chips","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Cashew Curry, Fish Cutlets, Tapioca Chips","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Cashew,  Chillies, Fish,  Potatoes, Tapioca,  Oil,  Salt,  chillies","500.0, 100.0, 100.0, 45.0, 40.0, 12.5, 200.0, 125.0, 80.0, 2.0, 20.0, 150.0, 50.0, 60.0, 100.0, 50.0, 20.0, 10.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLD019, SLI017, , SLD082, SLI004,  SLI005, SLK002, SLF034,  SLB006,  SLK002, SLB011,  SLJ002",10355.0,516.1999999999999,718.8,851.3499999999999,561.9,13797.599999999999,704.6999999999999,4090.95,73.84999999999998,8481.9,9509.300000000001,5833.049999999999,1537.45,30395.0,278157.7,224512.25,68762.05,111.65,646.1000000000001
Vegetable Fried Rice,"Parippu, Wambatu Moju, Chicken Curry, Fish Cutlets, Ginger Chicken","Vegetable Fried Rice with Parippu, Wambatu Moju, Chicken Curry, Fish Cutlets, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken, Fish,  Potatoes,  Chillies,  Ginger","500.0, 100.0, 100.0, 45.0, 30.0, 12.5, 50.0, 80.0, 25.0, 80.0, 2.0, 20.0, 170.0, 60.0, 100.0, 30.0, 25.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLC009, SLI005, SLK019, SLD019, SLI017, , SLD082, SLH006, SLF034,  SLB006,  SLK002, SLK012, SLK002",10345.0,583.1499999999999,525.1499999999999,1198.55,701.2,13923.649999999998,794.95,4312.099999999999,83.5,9072.800000000001,9851.45,6177.199999999999,1678.8999999999999,44010.0,249700.55,86363.4,44918.95,107.65,922.0999999999999
Vegetable Fried Rice,"Parippu, Wambatu Moju, Chicken Curry, Devilled Chicken, Devilled Fish","Vegetable Fried Rice with Parippu, Wambatu Moju, Chicken Curry, Devilled Chicken, Devilled Fish","Rice, carrot, leeks, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken,  Chili,  Curry leaves, Onion, Fish","500.0, 100.0, 100.0, 45.0, 30.0, 12.5, 50.0, 80.0, 25.0, 80.0, 2.0, 20.0, 220.0, 15.0, 25.0, 60.0, 50.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLC009, SLI005, SLK019, SLD019, SLI017, , SLD082, SLH006, SLK002, SLF006",9545.0,482.5999999999999,504.2,1151.3999999999999,678.2,13776.449999999997,774.75,4164.799999999999,73.4,8752.45,8564.800000000001,5723.099999999999,1191.1499999999999,40410.0,240060.55,81887.84999999999,40603.95,101.10000000000001,902.9499999999999
Vegetable Fried Rice,"Parippu, Wambatu Moju, Devilled Chicken, Tapioca Chips, Vegetable Balls","Vegetable Fried Rice with Parippu, Wambatu Moju, Devilled Chicken, Tapioca Chips, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken,  Chili,  Curry leaves, Onion, Tapioca,  Oil,  Salt,  chillies, Carrot,  leeks,  Jackfruit","500.0, 100.0, 100.0, 45.0, 15.0, 12.5, 50.0, 50.0, 25.0, 80.0, 2.0, 20.0, 150.0, 15.0, 30.0, 60.0, 100.0, 40.0, 20.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLC009, SLI005, SLK019, SLD019, SLI017, , SLD082, SLH006, SLK002, SLB011,  SLJ002,  SLK002,  SLD055,  SLD049,  SLB006,  SLK018",9935.0,487.19999999999993,505.15,1239.3,701.95,13776.449999999997,775.4,4164.799999999999,74.25,8851.35,8789.300000000001,5841.749999999999,1244.8999999999999,41790.0,240353.0,81937.24999999999,41022.049999999996,112.05000000000001,979.15
Vegetable Fried Rice,"Chicken Curry, Parippu, Chicken Curry, Ginger Chicken, Fish Cutlets","Vegetable Fried Rice with Chicken Curry, Parippu, Chicken Curry, Ginger Chicken, Fish Cutlets","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder,  Ginger,  Chillies, Fish,  Potatoes","500.0, 100.0, 100.0, 25.0, 55.0, 12.5, 420.0, 120.0, 40.0, 20.0, 50.0, 30.0, 30.0, 50.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLC009, SLK019, SLK012, SLK002, SLF034,  SLB006,  SLK002",10000.0,570.05,522.4000000000001,1161.3,673.7,13778.649999999998,788.7500000000001,3615.65,82.14999999999999,8936.800000000001,9603.35,6017.799999999999,1620.45,41610.0,249049.09999999998,86096.4,43633.95,97.69999999999999,913.9499999999999
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Chicken Curry, Ala Badun, Cashew Curry","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Chicken Curry, Ala Badun, Cashew Curry","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Potato,  Oil, chilli, Cashew,  Chillies","500.0, 100.0, 100.0, 105.0, 55.0, 12.5, 320.0, 105.0, 80.0, 2.0, 20.0, 80.0, 20.0, 10.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLD019, SLI017, , SLD082, SLB006, SLJ002, SLI004,  SLI005, SLK002",14300.0,430.54999999999995,1202.2,838.9,546.75,13725.499999999998,705.0,4098.95,64.89999999999999,8215.25,8519.65,5679.150000000001,1075.0,30125.0,270031.85,220455.75,66495.3,102.4,626.8000000000001
Vegetable Fried Rice,"Parippu, Wambatu Moju, Chicken Curry, Ginger Chicken, Vegetable Balls","Vegetable Fried Rice with Parippu, Wambatu Moju, Chicken Curry, Ginger Chicken, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Eggplant,  Vinegar, tomato sause, Chicken,  Ginger,  Chillies, Carrot,  leeks,  Jackfruit","500.0, 100.0, 100.0, 45.0, 30.0, 12.5, 50.0, 80.0, 25.0, 80.0, 2.0, 20.0, 220.0, 50.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLC009, SLI005, SLK019, SLD019, SLI017, , SLD082, SLH006, SLK012, SLK002,  SLD055,  SLD049,  SLB006,  SLK018",9825.0,493.7499999999999,508.25,1198.55,701.2,13851.549999999997,794.95,4307.599999999999,75.15,8855.900000000001,8796.45,6022.749999999999,1249.8,42415.0,241180.55,82243.4,42368.95,107.65,922.0999999999999
Vegetable Fried Rice,"Chicken Curry, Chicken Curry, Fish Cutlets, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Chicken Curry, Fish Cutlets, potatoe cheese Balls, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Potatoes,  Chillies, cheese,  pepper, Carrot,  leeks,  Jackfruit","500.0, 100.0, 100.0, 25.0, 60.0, 12.5, 360.0, 90.0, 90.0, 270.0, 30.0, 60.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLF034,  SLB006,  SLK002, SLG002,  SLK018,  SLD055,  SLD049",8425.0,493.49999999999994,626.85,632.5999999999999,468.24999999999994,14451.8,657.5,3267.75,62.699999999999996,11190.75,8832.55,4010.45,7885.85,21495.0,238298.8,83110.15,28158.95,70.1,451.6
Vegetable Fried Rice,"Cashew Curry, Green Pea Curry, Vegetable Cutlets, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Cashew Curry, Green Pea Curry, Vegetable Cutlets, Vegetable Balls, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Cashew,  Coconut milk,  Chillies, Green pea, Carrot,  Potatoes,  leeks,  Jackfruit,  pepper, Chicken","500.0, 100.0, 100.0, 25.0, 15.0, 12.5, 250.0, 225.0, 120.0, 200.0, 150.0, 170.0, 100.0, 20.0, 25.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLI004,  SLI005, SLK002, SLC007,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018, SLH006, SLK012",9555.0,493.6499999999999,390.95,961.4499999999999,541.8499999999999,13753.099999999999,736.1,3578.8500000000004,40.449999999999996,8458.35,8898.35,6028.099999999999,1032.1000000000001,29440.0,55953.8,202239.85,64653.95,68.3,805.8
Vegetable Fried Rice,"Chicken Curry, Chicken Curry, Cashew Curry, Fish Cutlets, Ginger Chicken","Vegetable Fried Rice with Chicken Curry, Chicken Curry, Cashew Curry, Fish Cutlets, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Cashew,  Chillies, Fish,  Potatoes,  Ginger","500.0, 100.0, 100.0, 25.0, 60.0, 12.5, 410.0, 165.0, 150.0, 60.0, 60.0, 100.0, 25.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLI004,  SLI005, SLK002, SLF034,  SLB006,  SLK002, SLK012",9900.0,509.64999999999986,719.1499999999999,773.3499999999999,533.6499999999999,13727.699999999999,718.0500000000001,3537.3,73.39999999999999,8350.45,9268.35,5854.65,1483.9,28620.0,278333.8,224551.4,68823.95,97.3,580.9
Vegetable Fried Rice,"Chicken Curry, Parippu, Wambatu Moju, Ala Badun, Vegetable Cutlets","Vegetable Fried Rice with Chicken Curry, Parippu, Wambatu Moju, Ala Badun, Vegetable Cutlets","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder, Eggplant,  Vinegar, tomato sause, Potato,  Oil, chilli, Carrot,  Potatoes,  Chillies","500.0, 100.0, 100.0, 100.0, 40.0, 12.5, 200.0, 90.0, 40.0, 20.0, 60.0, 1.5, 15.0, 80.0, 20.0, 10.0, 30.0, 40.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLC009, SLK019, SLD019, SLI017, , SLD082, SLB006, SLJ002,  SLB006,  SLK002",14205.0,479.54999999999995,1001.6500000000001,1200.6,665.6,13585.649999999998,754.25,4060.8999999999996,72.44999999999999,8700.35,8555.5,5657.749999999999,1196.8500000000001,41220.0,240097.14999999997,81820.04999999999,39095.299999999996,97.8,950.2499999999999
Vegetable Fried Rice,"Chicken Curry, Chicken Curry, Cashew Curry, Vegetable Cutlets, Ginger Chicken","Vegetable Fried Rice with Chicken Curry, Chicken Curry, Cashew Curry, Vegetable Cutlets, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Cashew,  Chillies, Carrot,  Potatoes,  Ginger","500.0, 100.0, 100.0, 25.0, 60.0, 12.5, 410.0, 165.0, 150.0, 60.0, 60.0, 80.0, 25.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLI004,  SLI005, SLK002,  SLB006,  SLK002, SLK012",9380.0,420.2499999999999,702.2499999999999,773.3499999999999,533.6499999999999,13655.599999999999,718.0500000000001,3532.8,65.05,8133.55,8213.35,5700.2,1054.8000000000002,27025.0,269813.8,220431.4,66273.95,97.3,580.9
Vegetable Fried Rice,"Devilled Chicken, Devilled Fish, Ala Badun, Vegetable Balls, Ginger Chicken","Vegetable Fried Rice with Devilled Chicken, Devilled Fish, Ala Badun, Vegetable Balls, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Fish, Potato,  Oil, chilli, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","500.0, 100.0, 100.0, 115.0, 15.0, 12.5, 260.0, 45.0, 70.0, 180.0, 200.0, 120.0, 30.0, 15.0, 60.0, 100.0, 20.0, 50.0, 25.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLK002, SLF006, SLB006, SLJ002,  SLD055,  SLD049,  SLB006,  SLK018, SLK012",10060.0,299.79999999999995,661.75,678.3499999999999,442.84999999999997,13655.599999999999,700.1000000000001,3521.5000000000005,31.15,7842.7,4813.2,4057.3,945.4499999999999,23285.0,17075.4,61339.3,25500.3,51.2,537.25
Vegetable Fried Rice,"Chicken Curry, Devilled Fish, Ginger Chicken, Fish Cutlets, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Devilled Fish, Ginger Chicken, Fish Cutlets, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, Onion,  Ginger,  Chillies,  Potatoes, Carrot,  leeks,  Jackfruit","500.0, 100.0, 100.0, 25.0, 40.0, 12.5, 350.0, 50.0, 260.0, 20.0, 20.0, 80.0, 75.0, 50.0, 100.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLF006, SLK002, SLK012, SLF034,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018",7000.0,417.2999999999999,493.35,647.6499999999999,512.4499999999999,13727.699999999999,699.1500000000001,3526.9500000000003,65.64999999999999,8180.45,6583.349999999999,4494.65,1439.2,25395.0,240068.8,83646.4,32133.95,81.64999999999999,480.35
Vegetable Fried Rice,"Chicken Curry, Devilled Chicken, Devilled Fish, potatoe cheese Balls, Ginger Chicken","Vegetable Fried Rice with Chicken Curry, Devilled Chicken, Devilled Fish, potatoe cheese Balls, Ginger Chicken","Rice, carrot, leeks, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, Onion, Fish, cheese,  Potatoes,  pepper,  Ginger,  Chillies","500.0, 100.0, 100.0, 25.0, 40.0, 12.5, 450.0, 50.0, 35.0, 55.0, 140.0, 150.0, 60.0, 120.0, 20.0, 25.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLH006, SLI005, SLK002, SLF006, SLG002,  SLB006,  SLK018, SLK012",8380.0,426.6499999999999,617.8,705.9999999999999,512.4499999999999,14645.599999999999,699.1500000000001,3522.4500000000003,57.3,11178.550000000001,8308.35,4340.2,7530.099999999999,23800.0,231548.8,79526.4,29583.95,81.64999999999999,480.35
Vegetable Fried Rice,"Ala Badun, Cashew Curry, Green Pea Curry, Vegetable Cutlets, Vegetable Balls","Vegetable Fried Rice with Ala Badun, Cashew Curry, Green Pea Curry, Vegetable Cutlets, Vegetable Balls","Rice, carrot, leeks, onion,  Spices, curry leaves, Potato,  Oil, chilli, Cashew,  Coconut milk,  Chillies, Green pea, Carrot,  Potatoes,  leeks,  Jackfruit","500.0, 100.0, 100.0, 175.0, 15.0, 12.5, 200.0, 50.0, 25.0, 200.0, 175.0, 90.0, 150.0, 90.0, 80.0, 50.0, 10.0","SLA008, SLB002, SLD055, SLD060, SLK006, SLK009, SLB006, SLJ002, SLI004,  SLI005, SLK002, SLC007,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018",13250.0,375.15,841.9499999999999,989.75,527.4499999999999,13643.599999999999,716.85,3290.3,37.8,8328.75,8071.549999999999,5746.75,841.75,28630.0,51630.4,197077.2,61815.3,63.45,843.55
